EOG092E05XI	NODE_45_length_92879_cov_39.059672	26953	76621
EOG092E05XI	NODE_3_length_358462_cov_38.441710	232571	243506
EOG092E05XI	NODE_36_length_107630_cov_38.520744	77828	94327
EOG092E0GAC	NODE_4_length_296178_cov_37.378083	80956	91756
EOG092E0HWU	NODE_88_length_40463_cov_38.476836	2351	13199
EOG092E0HWT	NODE_16_length_162425_cov_39.423108	52181	62414
EOG092E07VG	NODE_2_length_376067_cov_37.491936	283429	294304
EOG092E09NU	NODE_51_length_87655_cov_37.439829	23828	35033
EOG092E09NU	NODE_52_length_86079_cov_37.701641	47552	58496
EOG092E09NU	NODE_8_length_203896_cov_38.927669	0	10487
EOG092E02L1	NODE_52_length_86079_cov_37.701641	10960	44782
EOG092E02L1	NODE_9_length_202726_cov_40.339476	116249	185140
EOG092E07VH	NODE_30_length_120878_cov_43.023795	103553	114653
EOG092E07VO	NODE_28_length_124187_cov_40.500371	72235	83590
EOG092E0LD3	NODE_35_length_108403_cov_41.344455	16759	27268
EOG092E05VA	NODE_18_length_158840_cov_37.599244	114464	125495
EOG092E05VA	NODE_40_length_103526_cov_38.150216	52765	63451
EOG092E0FRQ	NODE_52_length_86079_cov_37.701641	66150	77169
EOG092E05VD	NODE_8_length_203896_cov_38.927669	81985	93520
EOG092E05VD	NODE_72_length_63782_cov_37.885104	30213	41154
EOG092E07VX	NODE_66_length_68724_cov_37.230657	26544	38367
EOG092E05VL	NODE_16_length_162425_cov_39.423108	6621	17895
EOG092E0D28	NODE_76_length_54570_cov_38.027607	22506	34152
EOG092E0GNO	NODE_21_length_147213_cov_37.852906	77928	88677
EOG092E0DW4	NODE_56_length_80822_cov_38.632325	65778	76725
EOG092E0DW4	NODE_29_length_123016_cov_37.091745	99699	110394
EOG092E0G3R	NODE_8_length_203896_cov_38.927669	47705	58412
EOG092E0G3R	NODE_5_length_269732_cov_38.018630	240424	250897
EOG092E0DW0	NODE_109_length_24808_cov_39.264251	13349	23477
EOG092E0J0D	NODE_66_length_68724_cov_37.230657	54360	64770
EOG092E0HE1	NODE_51_length_87655_cov_37.439829	16068	26526
EOG092E0728	NODE_4_length_296178_cov_37.378083	122068	133327
EOG092E0CWV	NODE_29_length_123016_cov_37.091745	99483	110400
EOG092E0CWV	NODE_56_length_80822_cov_38.632325	65778	76560
EOG092E05JY	NODE_77_length_52030_cov_37.366965	31372	42889
EOG092E05JT	NODE_23_length_142158_cov_37.948699	112292	123653
EOG092E05JS	NODE_71_length_63814_cov_38.161311	0	9628
EOG092E05JS	NODE_128_length_10907_cov_35.786718	0	9647
EOG092E0K95	NODE_6_length_246120_cov_37.254880	168180	178629
EOG092E0L0T	NODE_8_length_203896_cov_38.927669	48599	59102
EOG092E06L7	NODE_99_length_32760_cov_37.231341	666	11922
EOG092E06L7	NODE_40_length_103526_cov_38.150216	52864	63505
EOG092E06L1	NODE_16_length_162425_cov_39.423108	58263	69882
EOG092E0L0B	NODE_43_length_93659_cov_37.563982	44256	54672
EOG092E0KOM	NODE_33_length_110769_cov_38.314531	25964	36470
EOG092E0L0A	NODE_41_length_103215_cov_37.184383	87809	98201
EOG092E038Z	NODE_77_length_52030_cov_37.366965	36584	48224
EOG092E0L0H	NODE_4_length_296178_cov_37.378083	81930	92364
EOG092E0L0N	NODE_1_length_449352_cov_38.101223	286952	297407
EOG092E0L0M	NODE_1_length_449352_cov_38.101223	122168	132548
EOG092E0L0M	NODE_27_length_128337_cov_38.689777	76413	86754
EOG092E06LU	NODE_1_length_449352_cov_38.101223	431779	443110
EOG092E0KO3	NODE_25_length_130207_cov_38.132653	18953	29837
EOG092E0LU8	NODE_17_length_162010_cov_37.467976	113780	124094
EOG092E0LU8	NODE_15_length_165883_cov_37.897617	37128	47439
EOG092E0LU8	NODE_106_length_27156_cov_34.981698	15114	25380
EOG092E06LH	NODE_99_length_32760_cov_37.231341	4496	16103
EOG092E0EO9	NODE_86_length_43021_cov_38.225737	0	10183
EOG092E003C	NODE_28_length_124187_cov_40.500371	59846	76319
EOG092E003C	NODE_18_length_158840_cov_37.599244	79669	96085
EOG092E0387	NODE_2_length_376067_cov_37.491936	235093	247186
EOG092E0387	NODE_1_length_449352_cov_38.101223	36902	48992
EOG092E0LU4	NODE_49_length_89111_cov_37.128155	40615	50986
EOG092E0HEP	NODE_70_length_63941_cov_38.941787	57243	68004
EOG092E0K9L	NODE_20_length_155575_cov_37.679559	39451	50185
EOG092E0HER	NODE_31_length_116437_cov_44.059013	54788	65099
EOG092E0CW4	NODE_41_length_103215_cov_37.184383	82343	93320
EOG092E0MFE	NODE_11_length_195637_cov_39.932688	49527	59832
EOG092E0K9A	NODE_30_length_120878_cov_43.023795	102427	113191
EOG092E0GO5	NODE_15_length_165883_cov_37.897617	18663	29664
EOG092E0J49	NODE_2_length_376067_cov_37.491936	299204	309716
EOG092E0K9R	NODE_15_length_165883_cov_37.897617	151529	162071
EOG092E0J43	NODE_23_length_142158_cov_37.948699	57	10578
EOG092E06PH	NODE_9_length_202726_cov_40.339476	116636	185026
EOG092E06PH	NODE_15_length_165883_cov_37.897617	30948	63026
EOG092E06PH	NODE_42_length_97169_cov_37.579319	15170	25829
EOG092E0EQ3	NODE_10_length_202365_cov_37.197761	75003	85626
EOG092E04LQ	NODE_22_length_146985_cov_40.567195	65919	77736
EOG092E04LQ	NODE_55_length_81905_cov_48.194246	72955	84772
EOG092E04LQ	NODE_64_length_70580_cov_37.890067	0	7767
EOG092E0IYA	NODE_62_length_71708_cov_38.523691	19474	30037
EOG092E08IK	NODE_28_length_124187_cov_40.500371	108369	119589
EOG092E08IC	NODE_33_length_110769_cov_38.314531	104321	115592
EOG092E08IW	NODE_67_length_66048_cov_38.081266	50623	61915
EOG092E08IW	NODE_4_length_296178_cov_37.378083	217944	229131
EOG092E0HMX	NODE_76_length_54570_cov_38.027607	41532	51849
EOG092E0HMX	NODE_26_length_128386_cov_37.385480	105125	115493
EOG092E0LYG	NODE_29_length_123016_cov_37.091745	34189	44461
EOG092E0LYG	NODE_52_length_86079_cov_37.701641	43574	53759
EOG092E0EQZ	NODE_100_length_31993_cov_36.639239	13743	24573
EOG092E0CER	NODE_3_length_358462_cov_38.441710	24433	35374
EOG092E0CER	NODE_10_length_202365_cov_37.197761	85279	95935
EOG092E0EQE	NODE_49_length_89111_cov_37.128155	79564	90193
EOG092E0EQF	NODE_17_length_162010_cov_37.467976	49542	60120
EOG092E0EQF	NODE_37_length_106147_cov_39.123789	58784	69305
EOG092E0AQL	NODE_51_length_87655_cov_37.439829	20050	31042
EOG092E0AQL	NODE_17_length_162010_cov_37.467976	0	7983
EOG092E0LKJ	NODE_2_length_376067_cov_37.491936	122887	133294
EOG092E077J	NODE_44_length_93162_cov_37.878237	35632	46963
EOG092E077J	NODE_32_length_114727_cov_40.819494	0	9603
EOG092E0BY4	NODE_57_length_78326_cov_37.604541	1042	11935
EOG092E08W7	NODE_58_length_77084_cov_37.760739	6761	18836
EOG092E0BY1	NODE_136_length_7259_cov_33.062743	0	7039
EOG092E0IK6	NODE_22_length_146985_cov_40.567195	13105	23856
EOG092E0IK6	NODE_53_length_84142_cov_39.096139	42647	53234
EOG092E0IK6	NODE_25_length_130207_cov_38.132653	94006	104578
EOG092E03AP	NODE_32_length_114727_cov_40.819494	17606	28754
EOG092E0C9Y	NODE_35_length_108403_cov_41.344455	14773	25324
EOG092E0C9Y	NODE_72_length_63782_cov_37.885104	17598	28023
EOG092E03AU	NODE_18_length_158840_cov_37.599244	42746	54182
EOG092E03AH	NODE_3_length_358462_cov_38.441710	83108	95819
EOG092E0C9D	NODE_20_length_155575_cov_37.679559	106995	117912
EOG092E0CK2	NODE_32_length_114727_cov_40.819494	14200	24937
EOG092E0ACY	NODE_22_length_146985_cov_40.567195	116547	127692
EOG092E0CKD	NODE_23_length_142158_cov_37.948699	70265	81068
EOG092E0CKY	NODE_24_length_140947_cov_37.030513	24220	36019
EOG092E0HHG	NODE_4_length_296178_cov_37.378083	43073	53699
EOG092E0CKP	NODE_1_length_449352_cov_38.101223	111865	122659
EOG092E0BYW	NODE_10_length_202365_cov_37.197761	85051	96118
EOG092E0MS3	NODE_8_length_203896_cov_38.927669	116368	126712
EOG092E093E	NODE_5_length_269732_cov_38.018630	53762	64991
EOG092E0C96	NODE_46_length_91379_cov_42.106763	10767	22119
EOG092E08WV	NODE_50_length_87663_cov_38.352959	17461	28963
EOG092E093O	NODE_118_length_16607_cov_36.757612	0	7686
EOG092E0IKU	NODE_14_length_166516_cov_37.805690	116651	127001
EOG092E0HHC	NODE_3_length_358462_cov_38.441710	278232	289221
EOG092E08WB	NODE_47_length_90333_cov_36.846142	35547	46272
EOG092E08WJ	NODE_16_length_162425_cov_39.423108	80124	91092
EOG092E0BYL	NODE_5_length_269732_cov_38.018630	142547	153617
EOG092E08WO	NODE_63_length_71111_cov_39.342181	44099	54743
EOG092E0FS2	NODE_30_length_120878_cov_43.023795	82266	93213
EOG092E0LC3	NODE_17_length_162010_cov_37.467976	154807	165106
EOG092E0LC3	NODE_5_length_269732_cov_38.018630	150452	160715
EOG092E07WR	NODE_83_length_44730_cov_36.130006	0	8391
EOG092E0ME1	NODE_3_length_358462_cov_38.441710	204801	215160
EOG092E0572	NODE_40_length_103526_cov_38.150216	90416	101126
EOG092E09OH	NODE_30_length_120878_cov_43.023795	16042	27127
EOG092E03W3	NODE_72_length_63782_cov_37.885104	33197	45302
EOG092E0F46	NODE_11_length_195637_cov_39.932688	4611	15501
EOG092E0F47	NODE_5_length_269732_cov_38.018630	156439	167566
EOG092E0BK7	NODE_23_length_142158_cov_37.948699	135995	146897
EOG092E0G0T	NODE_5_length_269732_cov_38.018630	33454	43921
EOG092E0MM9	NODE_47_length_90333_cov_36.846142	26481	36780
EOG092E0MM9	NODE_73_length_62185_cov_37.731820	26731	37030
EOG092E0MM9	NODE_5_length_269732_cov_38.018630	138188	148484
EOG092E0F4V	NODE_84_length_43240_cov_38.483084	19170	29982
EOG092E0F4C	NODE_6_length_246120_cov_37.254880	155212	165394
EOG092E0F4C	NODE_64_length_70580_cov_37.890067	26762	36908
EOG092E0F4K	NODE_97_length_34672_cov_35.609903	8513	19460
EOG092E0MEB	NODE_43_length_93659_cov_37.563982	28829	39092
EOG092E0MEB	NODE_30_length_120878_cov_43.023795	66530	76778
EOG092E0MET	NODE_2_length_376067_cov_37.491936	145466	155708
EOG092E01GF	NODE_46_length_91379_cov_42.106763	5427	18054
EOG092E01GH	NODE_53_length_84142_cov_39.096139	45369	58263
EOG092E03WW	NODE_42_length_97169_cov_37.579319	66481	78271
EOG092E0NV4	NODE_102_length_30522_cov_36.377917	14878	25255
EOG092E02O9	NODE_64_length_70580_cov_37.890067	42177	53952
EOG092E02O8	NODE_62_length_71708_cov_38.523691	3100	15046
EOG092E02O8	NODE_4_length_296178_cov_37.378083	22706	34760
EOG092E02O8	NODE_13_length_175709_cov_37.194718	15791	27401
EOG092E06OA	NODE_35_length_108403_cov_41.344455	7829	19460
EOG092E0KRE	NODE_85_length_43106_cov_37.185919	31338	42057
EOG092E0JF3	NODE_15_length_165883_cov_37.897617	89371	99985
EOG092E0D11	NODE_36_length_107630_cov_38.520744	8825	19931
EOG092E0JPM	NODE_31_length_116437_cov_44.059013	76436	86852
EOG092E073V	NODE_12_length_177874_cov_37.650813	21412	32707
EOG092E01Q5	NODE_9_length_202726_cov_40.339476	25644	37866
EOG092E01Q5	NODE_4_length_296178_cov_37.378083	73340	85193
EOG092E0DV8	NODE_12_length_177874_cov_37.650813	68654	80414
EOG092E0DVM	NODE_99_length_32760_cov_37.231341	9527	20288
EOG092E0JFQ	NODE_100_length_31993_cov_36.639239	15172	25585
EOG092E0734	NODE_15_length_165883_cov_37.897617	117171	128637
EOG092E0737	NODE_70_length_63941_cov_38.941787	24125	35531
EOG092E0737	NODE_35_length_108403_cov_41.344455	57993	69078
EOG092E01QT	NODE_73_length_62185_cov_37.731820	49066	61930
EOG092E01QS	NODE_1_length_449352_cov_38.101223	263226	275070
EOG092E01QS	NODE_16_length_162425_cov_39.423108	133467	145620
EOG092E01QS	NODE_113_length_20298_cov_47.529467	6478	18397
EOG092E0D1N	NODE_58_length_77084_cov_37.760739	22415	32768
EOG092E0D1J	NODE_55_length_81905_cov_48.194246	49888	60937
EOG092E05YZ	NODE_37_length_106147_cov_39.123789	82202	94322
EOG092E07EN	NODE_8_length_203896_cov_38.927669	88035	99405
EOG092E09YB	NODE_12_length_177874_cov_37.650813	140855	151919
EOG092E0NVQ	NODE_17_length_162010_cov_37.467976	91362	101583
EOG092E07EA	NODE_9_length_202726_cov_40.339476	83102	94703
EOG092E07EA	NODE_55_length_81905_cov_48.194246	73453	84769
EOG092E07EA	NODE_64_length_70580_cov_37.890067	0	7269
EOG092E09YH	NODE_29_length_123016_cov_37.091745	49254	60534
EOG092E02OR	NODE_57_length_78326_cov_37.604541	56051	68156
EOG092E02OR	NODE_6_length_246120_cov_37.254880	212925	225192
EOG092E0HVR	NODE_72_length_63782_cov_37.885104	17472	28122
EOG092E0HVX	NODE_3_length_358462_cov_38.441710	297096	307563
EOG092E0H90	NODE_73_length_62185_cov_37.731820	46417	56860
EOG092E07ET	NODE_3_length_358462_cov_38.441710	20961	32748
EOG092E08JT	NODE_72_length_63782_cov_37.885104	14970	25938
EOG092E06A7	NODE_14_length_166516_cov_37.805690	18907	29725
EOG092E0395	NODE_15_length_165883_cov_37.897617	69503	79910
EOG092E064E	NODE_30_length_120878_cov_43.023795	52008	63600
EOG092E064E	NODE_75_length_61241_cov_41.526264	0	11063
EOG092E0CZS	NODE_8_length_203896_cov_38.927669	84964	95950
EOG092E0GZN	NODE_51_length_87655_cov_37.439829	65848	76555
EOG092E0GZV	NODE_59_length_76837_cov_42.231799	58622	70046
EOG092E0GZV	NODE_58_length_77084_cov_37.760739	56368	69677
EOG092E0GZV	NODE_48_length_89158_cov_37.420244	6969	17817
EOG092E0CZC	NODE_88_length_40463_cov_38.476836	13497	24513
EOG092E02Y9	NODE_16_length_162425_cov_39.423108	64777	76855
EOG092E0GZX	NODE_23_length_142158_cov_37.948699	133392	144000
EOG092E05KB	NODE_25_length_130207_cov_38.132653	12014	23177
EOG092E05KC	NODE_19_length_158332_cov_37.014670	64368	75810
EOG092E0CTW	NODE_26_length_128386_cov_37.385480	70067	81086
EOG092E0CTV	NODE_35_length_108403_cov_41.344455	9913	20947
EOG092E0CTV	NODE_19_length_158332_cov_37.014670	109287	120339
EOG092E0J7E	NODE_28_length_124187_cov_40.500371	26422	36793
EOG092E05KK	NODE_20_length_155575_cov_37.679559	127324	138487
EOG092E0HDA	NODE_19_length_158332_cov_37.014670	83627	94259
EOG092E0GLP	NODE_20_length_155575_cov_37.679559	142689	153321
EOG092E0NJ3	NODE_64_length_70580_cov_37.890067	18574	28849
EOG092E0HDX	NODE_37_length_106147_cov_39.123789	59921	70550
EOG092E05KQ	NODE_104_length_27509_cov_50.642529	16665	27882
EOG092E05KQ	NODE_2_length_376067_cov_37.491936	121075	223871
EOG092E05KQ	NODE_21_length_147213_cov_37.852906	65974	109522
EOG092E02YQ	NODE_110_length_24404_cov_37.722042	0	9949
EOG092E042B	NODE_10_length_202365_cov_37.197761	0	10835
EOG092E042C	NODE_16_length_162425_cov_39.423108	91874	103295
EOG092E06AQ	NODE_116_length_17309_cov_49.565260	7456	18898
EOG092E06AQ	NODE_1_length_449352_cov_38.101223	161802	172827
EOG092E0LTB	NODE_6_length_246120_cov_37.254880	101357	111872
EOG092E0CML	NODE_52_length_86079_cov_37.701641	9437	20561
EOG092E0CML	NODE_50_length_87663_cov_38.352959	58138	69214
EOG092E0CML	NODE_78_length_49069_cov_37.337924	18013	29092
EOG092E042R	NODE_2_length_376067_cov_37.491936	179073	190791
EOG092E02YL	NODE_21_length_147213_cov_37.852906	45089	57344
EOG092E02YL	NODE_38_length_105757_cov_40.328830	51325	63472
EOG092E0L7M	NODE_32_length_114727_cov_40.819494	104832	115068
EOG092E06AG	NODE_2_length_376067_cov_37.491936	344837	356360
EOG092E0KLO	NODE_21_length_147213_cov_37.852906	129244	139612
EOG092E0CHN	NODE_19_length_158332_cov_37.014670	92475	103425
EOG092E0DN8	NODE_25_length_130207_cov_38.132653	58146	69363
EOG092E0DN8	NODE_69_length_65092_cov_38.236542	29218	39913
EOG092E08H9	NODE_100_length_31993_cov_36.639239	0	8218
EOG092E08H9	NODE_13_length_175709_cov_37.194718	166951	178270
EOG092E08H9	NODE_28_length_124187_cov_40.500371	90605	101855
EOG092E0ALI	NODE_4_length_296178_cov_37.378083	6814	17989
EOG092E04C1	NODE_42_length_97169_cov_37.579319	42246	55683
EOG092E08VT	NODE_40_length_103526_cov_38.150216	71943	83361
EOG092E08VT	NODE_5_length_269732_cov_38.018630	45044	56516
EOG092E0BXS	NODE_63_length_71111_cov_39.342181	16465	27355
EOG092E0KB2	NODE_9_length_202726_cov_40.339476	125316	135594
EOG092E06TC	NODE_19_length_158332_cov_37.014670	107599	118945
EOG092E0IDF	NODE_16_length_162425_cov_39.423108	103949	114620
EOG092E0BXL	NODE_26_length_128386_cov_37.385480	31983	42510
EOG092E06S0	NODE_71_length_63814_cov_38.161311	26971	38500
EOG092E0IDM	NODE_11_length_195637_cov_39.932688	75465	85719
EOG092E0ID7	NODE_18_length_158840_cov_37.599244	66953	77981
EOG092E0ID7	NODE_23_length_142158_cov_37.948699	61357	96900
EOG092E0ID7	NODE_6_length_246120_cov_37.254880	47212	58312
EOG092E06SD	NODE_2_length_376067_cov_37.491936	28935	40347
EOG092E09ZN	NODE_44_length_93162_cov_37.878237	51435	62760
EOG092E0KBT	NODE_48_length_89158_cov_37.420244	17719	28381
EOG092E0KBH	NODE_52_length_86079_cov_37.701641	62248	72733
EOG092E08HN	NODE_68_length_65137_cov_36.859608	57079	68284
EOG092E08HL	NODE_16_length_162425_cov_39.423108	130756	142087
EOG092E02NI	NODE_55_length_81905_cov_48.194246	8949	22338
EOG092E0AL9	NODE_17_length_162010_cov_37.467976	40214	51275
EOG092E0CH2	NODE_23_length_142158_cov_37.948699	61336	96918
EOG092E0CH2	NODE_18_length_158840_cov_37.599244	66953	77969
EOG092E0BJY	NODE_15_length_165883_cov_37.897617	39861	50706
EOG092E0BJW	NODE_105_length_27193_cov_37.232221	0	6559
EOG092E0BJU	NODE_13_length_175709_cov_37.194718	83668	113276
EOG092E0BJU	NODE_24_length_140947_cov_37.030513	50475	106415
EOG092E0BJU	NODE_54_length_82353_cov_37.462368	76250	86993
EOG092E0BJM	NODE_7_length_204331_cov_37.767266	128680	139663
EOG092E0BJM	NODE_29_length_123016_cov_37.091745	99786	110391
EOG092E0BJM	NODE_56_length_80822_cov_38.632325	65781	76383
EOG092E0899	NODE_15_length_165883_cov_37.897617	113290	123790
EOG092E0508	NODE_49_length_89111_cov_37.128155	7476	19017
EOG092E03TG	NODE_39_length_104501_cov_36.346954	12219	24081
EOG092E0DGX	NODE_64_length_70580_cov_37.890067	46105	56830
EOG092E0FRX	NODE_21_length_147213_cov_37.852906	28884	39660
EOG092E0BW7	NODE_85_length_43106_cov_37.185919	26372	37394
EOG092E0FRG	NODE_65_length_69438_cov_37.092645	59577	70302
EOG092E03TW	NODE_68_length_65137_cov_36.859608	40066	51949
EOG092E0F7U	NODE_14_length_166516_cov_37.805690	93164	104069
EOG092E0F7U	NODE_45_length_92879_cov_39.059672	26956	76051
EOG092E0F7U	NODE_36_length_107630_cov_38.520744	78035	88619
EOG092E0MFG	NODE_36_length_107630_cov_38.520744	37015	47257
EOG092E0MTX	NODE_35_length_108403_cov_41.344455	35176	45475
EOG092E0B0D	NODE_99_length_32760_cov_37.231341	12031	23191
